address,ghidra_name,friendly_name,category,signature,calling_convention,size,status,confidence,danger_level,description,evidence,source,test_notes,hit_count,last_test
0x00464AF0,FUN_00464af0,,Unknown,uint FUN_00464af0(char * param_1),,30,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00464B10,FUN_00464b10,,Unknown,undefined4 * FUN_00464b10(undefined4 * param_1),,91,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00464B70,FUN_00464b70,,Unknown,"uint * FUN_00464b70(void * param_1\, int param_2\, byte param_3)",,93,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00464BD0,FUN_00464bd0,,Unknown,undefined FUN_00464bd0(int param_1),,34,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00464C00,FUN_00464c00,,Unknown,undefined FUN_00464c00(undefined4 * param_1),,145,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00464CA0,FUN_00464ca0,,Unknown,undefined FUN_00464ca0(int param_1),,84,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00464D00,FUN_00464d00,,Unknown,"undefined4 * FUN_00464d00(void * this\, byte param_1)",,43,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00464D30,FUN_00464d30,,Unknown,undefined FUN_00464d30(int param_1),,90,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00464D90,FUN_00464d90,,Unknown,"undefined FUN_00464d90(void * this\, uint param_1)",,459,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00464F60,FUN_00464f60,,Unknown,"undefined4 FUN_00464f60(void * this\, int param_1)",,150,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465000,FUN_00465000,,Unknown,undefined FUN_00465000(void),,899,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465390,FUN_00465390,,Unknown,"undefined FUN_00465390(void * this\, uint param_1)",,151,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465430,FUN_00465430,,Unknown,"undefined FUN_00465430(void * this\, uint param_1)",,135,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004654C0,FUN_004654c0,,Unknown,"undefined4 FUN_004654c0(uint param_1\, uint param_2\, uint param_3)",,55,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465500,FUN_00465500,,Unknown,"undefined4 FUN_00465500(uint param_1\, uint param_2\, uint param_3)",,76,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465550,FUN_00465550,,Unknown,void * FUN_00465550(uint * param_1),,113,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004655D0,FUN_004655d0,,Unknown,"undefined FUN_004655d0(void * this\, uint param_1)",,73,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465620,FUN_00465620,,Unknown,undefined FUN_00465620(void),,308,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465760,FUN_00465760,,Unknown,undefined FUN_00465760(void),,87,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004657C0,FUN_004657c0,,Unknown,undefined4 FUN_004657c0(int param_1),,36,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004657F0,FUN_004657f0,,Unknown,undefined FUN_004657f0(int param_1),,116,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465870,FUN_00465870,,Unknown,"undefined FUN_00465870(void * this\, uint param_1)",,343,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004659D0,FUN_004659d0,,Unknown,undefined FUN_004659d0(void),,13,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004659E0,FUN_004659e0,,Unknown,undefined FUN_004659e0(int param_1),,133,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465A70,FUN_00465a70,,Unknown,"undefined4 FUN_00465a70(undefined4 param_1\, uint param_2\, int param_3)",,97,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465AE0,FUN_00465ae0,,Unknown,"undefined FUN_00465ae0(void * this\, uint param_1\, float * param_2\, undefined4 param_3\, int param_4\, int param_5\, int param_6)",,345,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465C40,FUN_00465c40,,Unknown,"undefined FUN_00465c40(void * this\, uint param_1)",,260,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465D50,FUN_00465d50,,Unknown,undefined4 * FUN_00465d50(undefined4 * param_1),,91,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465DB0,FUN_00465db0,,Unknown,int FUN_00465db0(int param_1),,107,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465E20,FUN_00465e20,,Unknown,undefined FUN_00465e20(int param_1),,34,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465E50,FUN_00465e50,,Unknown,"int FUN_00465e50(void * param_1\, int param_2\, byte param_3)",,84,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465EB0,FUN_00465eb0,,Unknown,undefined FUN_00465eb0(undefined4 * param_1),,145,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465F50,FUN_00465f50,,Unknown,undefined FUN_00465f50(int param_1),,84,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465FB0,FUN_00465fb0,,Unknown,"undefined4 * FUN_00465fb0(void * this\, byte param_1)",,43,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00465FE0,FUN_00465fe0,,Unknown,undefined FUN_00465fe0(int param_1),,90,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466040,FUN_00466040,,Unknown,"undefined FUN_00466040(void * this\, uint param_1)",,459,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466210,FUN_00466210,,Unknown,"undefined4 FUN_00466210(void * this\, int param_1)",,150,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004662B0,FUN_004662b0,,Unknown,undefined FUN_004662b0(void),,430,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466460,FUN_00466460,,Unknown,"undefined FUN_00466460(void * param_1\, float param_2)",,20,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466480,FUN_00466480,,Unknown,undefined FUN_00466480(undefined4 * param_1),,12,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466490,FUN_00466490,,Unknown,undefined FUN_00466490(void),,8,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004664A0,FUN_004664a0,,Unknown,undefined FUN_004664a0(void),,8,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004664B0,FUN_004664b0,,Unknown,undefined4 FUN_004664b0(void),,6,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004664C0,FUN_004664c0,,Unknown,"undefined FUN_004664c0(char * param_1\, int param_2\, char * param_3)",,95,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466520,FUN_00466520,,Unknown,"undefined FUN_00466520(int param_1\, float * param_2\, int param_3)",,237,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466610,FUN_00466610,,Unknown,"undefined4 FUN_00466610(void * this\, int param_1\, char * param_2)",,98,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466680,FUN_00466680,,Unknown,"undefined4 FUN_00466680(void * this\, int param_1\, char * param_2)",,101,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004666F0,FUN_004666f0,,Unknown,"undefined4 FUN_004666f0(int param_1\, float * param_2)",,308,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466830,FUN_00466830,,Unknown,"undefined FUN_00466830(int param_1\, int * param_2)",,212,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466910,FUN_00466910,,Unknown,"undefined FUN_00466910(int param_1\, int param_2)",,99,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466980,FUN_00466980,,Unknown,"undefined FUN_00466980(int param_1\, int param_2)",,106,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004669F0,FUN_004669f0,,Unknown,undefined FUN_004669f0(float param_1),,580,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466C40,FUN_00466c40,,Unknown,undefined FUN_00466c40(void),,52,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466C80,FUN_00466c80,,Unknown,"undefined FUN_00466c80(void * this\, undefined4 * param_1)",,22,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466CA0,FUN_00466ca0,,Unknown,"undefined FUN_00466ca0(undefined4 param_1\, int param_2\, int param_3\, int param_4\, undefined * param_5)",,44,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466CD0,thunk_FUN_006c7d40,thunk_FUN_006c7d40,Unknown,thunk undefined thunk_FUN_006c7d40(undefined4 * param_1),,5,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466CE0,FUN_00466ce0,,Unknown,undefined FUN_00466ce0(void),,349,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466E40,FUN_00466e40,,Unknown,undefined FUN_00466e40(void),,96,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466EA0,FUN_00466ea0,,Unknown,"undefined FUN_00466ea0(undefined4 param_1\, char * param_2\, int param_3\, float * param_4\, int param_5)",,222,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00466F80,FUN_00466f80,,Unknown,"undefined FUN_00466f80(undefined4 param_1\, int param_2\, int param_3\, float * param_4\, int param_5)",,124,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467000,FUN_00467000,,Unknown,"undefined FUN_00467000(int param_1\, int param_2\, float * param_3\, int param_4\, int param_5)",,114,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467080,FUN_00467080,,Unknown,"undefined FUN_00467080(int param_1\, int param_2\, float * param_3\, int param_4)",,142,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467110,FUN_00467110,,Unknown,"undefined FUN_00467110(char param_1\, float * param_2\, int param_3)",,66,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467160,FUN_00467160,,Unknown,undefined FUN_00467160(undefined4 * param_1),,46,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467190,FUN_00467190,,Unknown,int FUN_00467190(int param_1),,45,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004671C0,FUN_004671c0,,Unknown,"int FUN_004671c0(void * this\, int param_1)",,61,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467200,FUN_00467200,,Unknown,"undefined FUN_00467200(void * this\, uint param_1)",,277,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467320,FUN_00467320,,Unknown,undefined FUN_00467320(int param_1),,110,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004673A0,FUN_004673a0,,Unknown,"undefined FUN_004673a0(void * this\, uint param_1)",,100,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467410,FUN_00467410,,Unknown,undefined FUN_00467410(void),,74,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467460,FUN_00467460,,Unknown,"undefined4 FUN_00467460(undefined4 param_1\, undefined4 param_2\, char * param_3)",,233,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467550,FUN_00467550,,Unknown,"undefined FUN_00467550(undefined4 param_1\, undefined4 param_2\, char * param_3)",,161,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467600,FUN_00467600,,Unknown,"undefined FUN_00467600(undefined4 param_1\, undefined4 param_2\, char * param_3)",,161,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004676B0,FUN_004676b0,,Unknown,"undefined FUN_004676b0(undefined4 param_1\, undefined4 param_2\, char * param_3)",,161,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467760,FUN_00467760,,Unknown,"undefined4 FUN_00467760(undefined4 param_1\, undefined4 param_2\, char * param_3)",,28,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467780,FUN_00467780,,Unknown,"undefined4 FUN_00467780(undefined4 param_1\, undefined4 param_2\, char * param_3)",,33,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004677B0,FUN_004677b0,,Unknown,"undefined1 FUN_004677b0(undefined4 param_1\, undefined4 param_2\, char * param_3)",,58,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004677F0,FUN_004677f0,,Unknown,"undefined4 FUN_004677f0(undefined4 param_1\, undefined4 param_2\, char * param_3)",,33,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467820,FUN_00467820,,Unknown,"undefined4 FUN_00467820(undefined4 param_1\, undefined4 param_2\, char * param_3)",,292,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467950,FUN_00467950,,Unknown,undefined FUN_00467950(void),,424,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467B00,FUN_00467b00,,Unknown,"undefined4 FUN_00467b00(undefined4 param_1\, undefined4 param_2\, char * param_3)",,249,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467C00,FUN_00467c00,,Unknown,"undefined4 FUN_00467c00(undefined4 param_1\, undefined4 param_2\, char * param_3)",,75,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467C50,FUN_00467c50,,Unknown,"undefined4 FUN_00467c50(undefined4 param_1\, undefined4 param_2\, char * param_3)",,87,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467CB0,FUN_00467cb0,,Unknown,"undefined4 FUN_00467cb0(undefined4 param_1\, undefined4 param_2\, char * param_3)",,97,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00467D20,FUN_00467d20,,Unknown,undefined FUN_00467d20(void),,1993,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004684F0,FUN_004684f0,,Unknown,undefined FUN_004684f0(undefined4 * param_1),,386,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468680,FUN_00468680,,Unknown,undefined FUN_00468680(void),,91,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004686E0,FUN_004686e0,,Unknown,"undefined FUN_004686e0(undefined4 param_1\, undefined4 param_2)",,26,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468700,thunk_FUN_00468680,thunk_FUN_00468680,Unknown,thunk undefined thunk_FUN_00468680(void),,5,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468710,FUN_00468710,,Unknown,"undefined FUN_00468710(void * this\, char param_1)",,58,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468750,FUN_00468750,,Unknown,undefined FUN_00468750(void),,35,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468780,FUN_00468780,,Unknown,"undefined4 FUN_00468780(undefined4 param_1\, undefined4 param_2\, char * param_3)",,33,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004687B0,FUN_004687b0,,Unknown,undefined FUN_004687b0(void),,53,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004687F0,FUN_004687f0,,Unknown,"undefined FUN_004687f0(void * this\, int param_1\, float * param_2)",,303,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468920,FUN_00468920,,Unknown,"undefined FUN_00468920(void * this\, int param_1)",,223,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468A00,FUN_00468a00,,Unknown,undefined4 FUN_00468a00(void),,349,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468B60,FUN_00468b60,,Unknown,"undefined FUN_00468b60(void * this\, int param_1\, float * param_2)",,171,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468C10,FUN_00468c10,,Unknown,"undefined4 FUN_00468c10(void * this\, float * param_1)",,114,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468C90,FUN_00468c90,,Unknown,undefined FUN_00468c90(void),,384,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468E30,FUN_00468e30,,Unknown,undefined FUN_00468e30(void),,194,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468F00,FUN_00468f00,,Unknown,undefined FUN_00468f00(void),,45,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468F30,FUN_00468f30,,Unknown,"undefined4 FUN_00468f30(undefined4 param_1\, undefined4 param_2\, char * param_3)",,70,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468F80,FUN_00468f80,,Unknown,undefined FUN_00468f80(void),,12,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00468F90,FUN_00468f90,,Unknown,undefined FUN_00468f90(void),,543,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004691C0,FUN_004691c0,,Unknown,undefined FUN_004691c0(void),,99,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469230,FUN_00469230,,Unknown,"undefined FUN_00469230(void * this\, undefined4 * param_1)",,41,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469260,FUN_00469260,,Unknown,"bool FUN_00469260(void * this\, int param_1\, uint param_2\, undefined4 param_3)",,98,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004692D0,FUN_004692d0,,Unknown,"undefined FUN_004692d0(void * this\, undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, char param_4)",,69,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469320,FUN_00469320,,Unknown,"int FUN_00469320(void * this\, int param_1\, int param_2)",,16,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469330,FUN_00469330,,Unknown,undefined * FUN_00469330(void),,16,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469340,FUN_00469340,,Unknown,undefined FUN_00469340(void),,10,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469350,FUN_00469350,,Unknown,"undefined FUN_00469350(void * this\, uint param_1)",,39,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469380,FUN_00469380,,Unknown,int FUN_00469380(int param_1),,27,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004693A0,FUN_004693a0,,Unknown,"undefined4 FUN_004693a0(void * this\, size_t param_1\, uint param_2\, int * param_3\, undefined4 param_4\, int * param_5\, char param_6)",,123,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469420,FUN_00469420,,Unknown,"undefined4 FUN_00469420(int param_1\, uint param_2)",,52,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469460,FUN_00469460,,Unknown,"undefined FUN_00469460(void * this\, uint * param_1)",,222,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469540,FUN_00469540,,Unknown,"undefined FUN_00469540(void * this\, int param_1)",,103,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004695B0,FUN_004695b0,,Unknown,undefined FUN_004695b0(int param_1),,79,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469600,FUN_00469600,,Unknown,"undefined FUN_00469600(void * this\, uint param_1)",,60,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469640,FUN_00469640,,Unknown,"undefined FUN_00469640(int param_1\, uint param_2)",,45,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469670,FUN_00469670,,Unknown,"undefined FUN_00469670(void * this\, int param_1\, int param_2)",,72,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004696C0,FUN_004696c0,,Unknown,undefined FUN_004696c0(void),,188,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469780,FUN_00469780,,Unknown,undefined4 * FUN_00469780(uint * param_1),,103,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004697F0,FUN_004697f0,,Unknown,"undefined4 FUN_004697f0(void * this\, int * param_1\, int * param_2\, char param_3)",,185,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x004698B0,FUN_004698b0,,Unknown,"undefined4 FUN_004698b0(uint param_1\, int * param_2\, undefined4 * param_3\, undefined4 param_4)",,139,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469940,FUN_00469940,,Unknown,undefined FUN_00469940(int param_1),,63,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469980,FUN_00469980,,Unknown,"undefined FUN_00469980(void * this\, uint param_1)",,298,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469AB0,FUN_00469ab0,,Unknown,undefined FUN_00469ab0(void),,52,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469AF0,FUN_00469af0,,Unknown,undefined4 * FUN_00469af0(uint * param_1),,117,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469B70,FUN_00469b70,,Unknown,"undefined4 FUN_00469b70(int param_1\, undefined4 param_2\, char * param_3\, undefined1 param_4)",,100,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469BE0,FUN_00469be0,,Unknown,"uint FUN_00469be0(undefined4 param_1\, uint param_2\, int param_3)",,26,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469C00,FUN_00469c00,,Unknown,undefined4 FUN_00469c00(void),,6,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469C10,FUN_00469c10,,Unknown,undefined FUN_00469c10(void),,160,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469CD0,FUN_00469cd0,,Unknown,undefined FUN_00469cd0(void),,30,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469CF0,FUN_00469cf0,,Unknown,undefined FUN_00469cf0(undefined4 param_1),,29,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469D10,FUN_00469d10,,Unknown,undefined FUN_00469d10(int param_1),,56,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469D50,FUN_00469d50,,Unknown,undefined FUN_00469d50(void),,29,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469D70,FUN_00469d70,,Unknown,undefined4 FUN_00469d70(void),,22,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469D90,FUN_00469d90,,Unknown,undefined4 FUN_00469d90(int param_1),,58,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469DD0,FUN_00469dd0,,Unknown,undefined8 FUN_00469dd0(void),,43,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469E00,FUN_00469e00,,Unknown,undefined4 FUN_00469e00(void),,28,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469E20,FUN_00469e20,,Unknown,undefined4 FUN_00469e20(void),,35,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469E50,FUN_00469e50,,Unknown,undefined FUN_00469e50(undefined4 param_1),,35,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469E80,FUN_00469e80,,Unknown,undefined FUN_00469e80(undefined4 param_1),,35,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469EB0,FUN_00469eb0,,Unknown,undefined4 FUN_00469eb0(void),,33,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469EE0,FUN_00469ee0,,Unknown,undefined FUN_00469ee0(undefined4 param_1),,39,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469F10,FUN_00469f10,,Unknown,undefined1 FUN_00469f10(void * param_1),,24,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
0x00469F30,FUN_00469f30,,Unknown,"bool FUN_00469f30(void * this\, void * param_1)",,237,UNKNOWN,LOW,INSTRUMENT_ONLY,,,Ghidra Functions.csv,,0,
